date,open,high,low,close,volume
05/09/2017,353.8,355.49,345.89,349.59,3848382
06/09/2017,349.5,350.979,341.56,344.53,4091351
07/09/2017,345.98,352.48,343.45,350.61,4239213
08/09/2017,348.99,349.78,342.3,343.4,3263508
11/09/2017,351.35,363.71,350,363.69,7667055
12/09/2017,364.49,368.76,360.4,362.75,5972907
13/09/2017,363.82,368.07,359.59,366.23,4185231
14/09/2017,364.33,377.96,362.63,377.64,7202524
15/09/2017,374.51,380,372.7,379.81,5420496
18/09/2017,380.25,389.61,377.68,385,7187980
19/09/2017,380,382.39,373.57,375.1,6451886
20/09/2017,373,378.249,371.07,373.91,4919052
21/09/2017,374.9,376.83,364.51,366.48,4618190
22/09/2017,366.49,369.8999,350.88,351.09,8159418
25/09/2017,353.15,357.469,342.88,344.99,7605946
26/09/2017,350.93,351.24,340.9,345.25,7156274
27/09/2017,349.9,351.489,340.5,340.97,6060330
28/09/2017,339.88,342.75,335.4,339.6,5319617
29/09/2017,341.86,344.68,338.601,341.1,5107082
02/10/2017,342.52,343.7,335.51,341.53,5286774
03/10/2017,335.9,348.55,331.28,348.14,10153596
04/10/2017,351.25,358.62,349.6,355.01,8163543
05/10/2017,356,357.435,351.35,355.33,4171675
06/10/2017,353.1,360.0992,352.25,356.88,4297474
09/10/2017,349.65,351.75,342.67,342.94,7493654
10/10/2017,346.8,355.63,345.5305,355.59,6978495
11/10/2017,353.89,357.6,351.15,354.6,4500831
12/10/2017,352.95,359.78,352.64,355.68,4087048
13/10/2017,356.98,358.49,353.68,355.57,3540533
16/10/2017,353.76,354.48,347.16,350.6,5375486
17/10/2017,350.91,356.22,350.07,355.75,3293345
18/10/2017,355.97,363,354.13,359.65,4939074
19/10/2017,355.56,357.1465,348.2,351.81,5061843
20/10/2017,352.69,354.55,344.34,345.1,4930395
23/10/2017,349.88,349.95,336.25,337.02,5747346
24/10/2017,338.8,342.8,336.16,337.34,4491672
25/10/2017,336.7,337.5,323.56,325.84,8594073
26/10/2017,327.78,330.23,323.2,326.17,5023500
27/10/2017,319.75,324.59,316.66,320.87,6979704
30/10/2017,319.18,323.78,317.25,320.08,4254378
31/10/2017,320.23,331.95,320.18,331.53,5672347
01/11/2017,332.25,332.6089,320.26,321.08,8457336
02/11/2017,300.13,308.69,292.63,299.26,19791416
03/11/2017,299.5,306.25,295.13,306.09,8893974
06/11/2017,307,307.5,299.01,302.78,6486009
07/11/2017,301.02,306.5,300.03,306.05,5294274
08/11/2017,305.5,306.89,301.3001,304.39,4703127
09/11/2017,302.5,304.46,296.3,302.99,5440011
10/11/2017,302.5,308.36,301.85,302.99,4625429
13/11/2017,300.13,316.8,299.11,315.4,7584944
14/11/2017,315,316.35,306.9,308.7,5676076
15/11/2017,306.01,312.49,301.5,311.3,5978665
16/11/2017,313.99,318.14,311.3,312.5,5822073
17/11/2017,325.67,326.67,313.15,315.05,13735139
20/11/2017,313.79,315.5,304.75,308.74,8247650
21/11/2017,310.86,318.23,308.71,317.81,7261273
22/11/2017,316.77,317.42,311.84,312.6,4917636
24/11/2017,313.79,316.41,311,315.55,3244065
27/11/2017,313.25,317.34,309.51,316.81,4555894
28/11/2017,316.36,320,313.92,317.55,4949491
29/11/2017,317.3,318,301.23,307.54,8767398
30/11/2017,308.56,310.7,304.54,308.85,4351587
01/12/2017,305.44,310.32,305.05,306.53,4292868
04/12/2017,306.5,308.265,300.61,305.2,5835140
05/12/2017,302,308,301,303.7,4646520
06/12/2017,300.1,313.39,300,313.26,7195341
07/12/2017,312,318.6341,311.05,311.24,4780597
08/12/2017,314.6,316.98,311.26,315.13,3468458
11/12/2017,314.63,329.01,313.75,328.91,7937981
12/12/2017,330.45,341.44,330.03,341.03,8733199
13/12/2017,340.93,344.22,336.5,339.03,6221461
14/12/2017,341.01,347.44,336.9,337.89,5799916
15/12/2017,342.04,343.9,335.76,343.45,6933199
18/12/2017,344.9,346.73,337.58,338.87,5476166
19/12/2017,340.26,341.4925,330.3,331.1,6824971
20/12/2017,332.69,333.1,325.04,328.98,5953800
21/12/2017,329.59,333.74,327.21,331.66,4385222
22/12/2017,329.51,330.9214,324.82,325.2,4215807
26/12/2017,323.83,323.94,316.58,317.29,4378413
27/12/2017,316,317.68,310.75,311.64,4712111
28/12/2017,311.75,315.82,309.54,315.36,4316347
29/12/2017,316.18,316.41,310,311.35,3777155
02/01/2018,312,322.1099,311,320.53,4352241
03/01/2018,321,325.25,315.55,317.25,4521527
04/01/2018,312.87,318.55,305.68,314.62,9946304
05/01/2018,316.62,317.24,312,316.58,4591180
08/01/2018,316,337.0199,315.5,336.41,9859435
09/01/2018,335.16,338.8,327.405,333.69,7146631
10/01/2018,332.2,337,330,334.8,4309926
11/01/2018,335.24,344.8099,333.26,337.95,6645484
12/01/2018,338.63,340.41,333.67,336.22,4825059
16/01/2018,337.54,345,334.8,340.06,6474251
17/01/2018,340.47,349,339.75,347.16,7103505
18/01/2018,345.67,352.3,343.74,344.57,5685845
19/01/2018,345,350.5899,342.6,350.02,4888303
22/01/2018,349.4,357.83,349.2,351.56,6210360
23/01/2018,360,360.5,351,352.79,5465414
24/01/2018,354.58,354.75,343.52,345.89,5287478
25/01/2018,348.27,349.2,336.4,337.64,6740303
26/01/2018,341.5,344,335.71,342.85,4539356
29/01/2018,339.85,350.85,338.28,349.53,4747149
30/01/2018,345.14,348.27,342.17,345.82,4717700
31/01/2018,347.51,356.19,345.19,354.31,6214069
01/02/2018,351,359.66,348.63,349.25,4197687
02/02/2018,348.44,351.95,340.51,343.75,3704836
05/02/2018,337.97,344.47,333,333.13,4464147
06/02/2018,325.21,336.22,323.5,333.97,5088438
07/02/2018,338.99,346,335.66,345,6969239
08/02/2018,343.31,348.62,314.6,315.23,10314573
09/02/2018,319.93,320.9845,294.76,310.42,12933721
12/02/2018,316.13,318.08,306.25,315.73,6227822
13/02/2018,315.02,324.19,312.5105,323.66,4560231
14/02/2018,320.84,326.17,318.52,322.31,3950743
15/02/2018,324.5,334.12,322.4,334.065,5912917
16/02/2018,332.5,343.12,331.64,335.49,5642637
20/02/2018,334.47,340.84,331.5,334.77,4009435
21/02/2018,336.03,339.6929,333.17,333.3,3219649
22/02/2018,335.53,347.44,334.7501,346.17,6969808
23/02/2018,347.83,354.99,347.1,352.05,5817387
26/02/2018,353.5,359,352.355,357.42,4339985
27/02/2018,356.25,359.99,350.01,350.99,4797419
28/02/2018,352.57,355.24,342.22,343.06,6069658
01/03/2018,345.01,348.67,330.07,330.93,6885601
02/03/2018,326.98,335.22,322.97,335.12,5092829
05/03/2018,332.39,337.75,329.2929,333.35,3823769
06/03/2018,333.75,336.37,327.03,328.2,4285744
07/03/2018,325.44,332.5,321.74,332.3,5007297
08/03/2018,332.86,333.3,326.274,329.1,3566244
09/03/2018,324.1,328.49,322.37,327.17,5506764
12/03/2018,328.61,347.21,326.5,345.51,8264035
13/03/2018,344.92,345.12,336.2635,341.84,5965805
14/03/2018,336.76,339.81,323.93,326.63,7967370
15/03/2018,329.38,332.85,321.1,325.6,6564801
16/03/2018,325.96,327.4,319.07,321.35,6117279
19/03/2018,316.5,320.75,309.67,313.56,7484294
20/03/2018,314.87,316.25,308.76,310.55,4764293
21/03/2018,310.25,322.44,310.19,316.53,5958411
22/03/2018,313.89,318.82,308.18,309.1,4939771
23/03/2018,311.25,311.61,300.45,301.54,6654899
26/03/2018,307.34,307.59,291.36,304.18,8375175
27/03/2018,304,304.27,277.18,279.18,13872029
28/03/2018,264.58,268.68,252.1,257.78,21001437
29/03/2018,256.49,270.9599,248.21,266.13,15170749
02/04/2018,256.26,260.3318,244.5901,252.48,16113968
03/04/2018,269.82,273.35,254.49,267.53,18844384
04/04/2018,252.78,288.37,252,286.94,19896746
05/04/2018,289.34,306.26,288.2,305.72,19121101
06/04/2018,301,309.28,295.5,299.3,13520286
09/04/2018,300.37,309.5,289.21,289.66,10249805
10/04/2018,298.97,307.1,293.68,304.7,11024259
11/04/2018,300.7403,308.98,299.66,300.93,7482945
12/04/2018,302.32,303.95,293.68,294.08,7608769
13/04/2018,303.6,303.9499,295.98,300.34,7327223
16/04/2018,299,299.66,289.01,291.21,6338488
17/04/2018,288.87,292.17,282.51,287.69,7000023
18/04/2018,291.08,300.24,288.16,293.35,6557700
19/04/2018,291.08,301.01,288.55,300.08,6090599
20/04/2018,295.17,299.98,289.75,290.24,5627928
23/04/2018,291.29,291.62,282.33,283.37,4893378
24/04/2018,285,287.09,278.46,283.46,5685308
25/04/2018,283.5,285.16,277.25,280.69,4013574
26/04/2018,278.75,285.79,276.5,285.48,4356013
27/04/2018,285.37,294.47,283.83,294.075,4364626
30/04/2018,293.61,298.73,292.5,293.9,4228172
01/05/2018,293.51,300.82,293.22,299.92,4625603
02/05/2018,298.57,306.85,297.7844,301.15,8970370
03/05/2018,278.79,288.04,275.23,284.45,17352130
04/05/2018,283,296.86,279.52,294.09,8569354
07/05/2018,297.5,305.9588,295.17,302.77,8678224
08/05/2018,300.7953,307.75,299,301.97,5930000
09/05/2018,300.41,307.01,300.05,306.85,5727365
10/05/2018,307.4997,312.99,304.1119,305.02,5651561
11/05/2018,307.7,308.88,299.08,301.06,4679649
14/05/2018,303.32,304.94,291.62,291.97,7286804
15/05/2018,285.01,286.96,280.5,284.18,9519173
16/05/2018,283.83,288.81,281.56,286.48,5674019
17/05/2018,285.9,289.1873,283.97,284.54,4420612
18/05/2018,284.65,284.65,274,276.82,7251887
21/05/2018,281.33,291.49,281.3,284.49,9182571
22/05/2018,287.762,288,273.422,275.01,8945756
23/05/2018,277.76,279.9099,274,279.07,5985053
24/05/2018,278.4,281.11,274.89,277.85,4176708
25/05/2018,277.6252,279.64,275.61,278.85,3875082
29/05/2018,278.51,286.5,276.15,283.76,5666640
30/05/2018,283.29,295.005,281.6,291.72,7489686
31/05/2018,287.21,290.37,282.93,284.73,5919721
01/06/2018,285.86,291.95,283.839,291.82,5424386
04/06/2018,294.34,299,293.548,296.74,4797810
05/06/2018,297.7,297.8,286.74,291.13,5995157
06/06/2018,300.5,322.17,297.48,319.5,18767269
07/06/2018,316.15,330,313.58,316.09,14345271
08/06/2018,319,324.48,317.15,317.66,8205202
11/06/2018,322.51,334.66,322.5,332.1,13183473
12/06/2018,344.7,354.97,338,342.77,22347403
13/06/2018,346.706,347.2,339.8,344.78,9469804
14/06/2018,347.63,358.75,346.6,357.72,10981023
15/06/2018,353.84,364.67,351.25,358.17,10848254
18/06/2018,355.4,373.73,354.5,370.83,12073226
19/06/2018,365.16,370,346.25,352.55,12761903
20/06/2018,358.04,364.38,352,362.22,8383656
21/06/2018,362,366.2139,346.27,347.51,7967145
22/06/2018,351.54,352.25,332,333.63,10266059
25/06/2018,330.12,338.47,327.5,333.01,6931304
26/06/2018,336.054,343.55,325.799,342,7452487
27/06/2018,345,350.79,339.5,344.5,8333727
28/06/2018,348.66,357.02,346.11,349.93,8398005
29/06/2018,353.33,353.86,342.41,342.95,6492396
02/07/2018,360.07,364.78,329.85,335.07,18731516
03/07/2018,331.75,332.49,309.69,310.86,12282638
05/07/2018,313.76,314.39,296.22,309.16,17476374
06/07/2018,304.9545,312.07,302,308.9,8865451
09/07/2018,311.99,318.52,308,318.51,7596753
10/07/2018,324.56,327.6771,319.2,322.47,9471498
11/07/2018,315.8,321.94,315.07,318.96,4884076
12/07/2018,321.43,323.23,312.77,316.71,5721166
13/07/2018,315.58,319.5849,309.25,318.87,5875770
16/07/2018,311.71,315.16,306.25,310.1,7818655
17/07/2018,308.81,324.74,308.5,322.69,6996232
18/07/2018,325,325.5,316.25,323.85,5624211
19/07/2018,316.33,323.54,314.01,320.23,5915345
20/07/2018,321.23,323.24,311.7093,313.58,5166547
23/07/2018,301.84,305.5,292.8601,303.2,10992947
24/07/2018,304.4209,307.7171,292.5452,297.43,9590784
25/07/2018,296.74,309.62,294.5025,308.74,7094180
26/07/2018,304.85,310.7,303.6411,306.65,4630522
27/07/2018,307.25,307.6933,295.3404,297.18,5703326
30/07/2018,295.9,296.1,286.13,290.17,6814072
31/07/2018,292.25,298.32,289.07,298.14,5076916
01/08/2018,297.99,303,293,300.84,10129430
02/08/2018,328.44,349.99,323.16,349.54,23214962
03/08/2018,347.81,355,342.53,348.17,13656486
06/08/2018,345.46,354.98,341.82,341.99,8564331
07/08/2018,343.84,387.46,339.1501,379.57,30875768
08/08/2018,369.09,382.64,367.12,370.34,24571163
09/08/2018,365.55,367.01,345.73,352.45,17183811
10/08/2018,354,360,346,355.49,11552044
13/08/2018,361.13,363.19,349.02,356.41,10463881
14/08/2018,358.45,359.1995,347.1,347.64,6986427
15/08/2018,341.9059,344.49,332.14,338.69,9101258
16/08/2018,339.91,342.28,333.82,335.45,6064033
17/08/2018,323.5,326.77,303.53,305.5,18958612
20/08/2018,291.7035,308.5,288.2,308.44,17402335
21/08/2018,310.61,324.79,309,321.9,13172230
22/08/2018,320.87,323.88,314.67,321.64,5945955
23/08/2018,319.14,327.32,318.1,320.1,5147286
24/08/2018,320.7,323.85,319.4,322.82,3602564
27/08/2018,318,322.435,308.81,319.27,13079288
28/08/2018,318.41,318.88,311.19,311.86,7649091
29/08/2018,310.27,311.85,303.69,305.01,7447392
30/08/2018,302.26,304.6,297.72,303.15,7216706
31/08/2018,302,305.3082,298.6,301.66,5375104
04/09/2018,296.94,298.19,288,288.95,8350469
05/09/2018,285.05,286.78,277.18,280.74,7720821
06/09/2018,284.8,291.17,278.88,280.95,7480760
07/09/2018,260.1,268.35,252.2548,263.24,22491931
10/09/2018,273.26,286.03,271,285.5,14283528
11/09/2018,279.47,282,273.55,279.44,9169989
12/09/2018,281.44,292.5,278.6463,290.54,10015427
13/09/2018,288.02,295,285.18,289.46,6340336
14/09/2018,288.76,297.3256,286.52,295.2,6765612
17/09/2018,290.04,300.87,288.13,294.84,6887577
18/09/2018,296.69,302.64,275.5,284.96,16547522
19/09/2018,280.51,300,280.5,299.02,8294917
20/09/2018,303.56,305.98,293.33,298.33,7349422
21/09/2018,297.7,300.58,295.37,299.1,5050478
24/09/2018,298.48,302.9993,293.58,299.68,4842961
25/09/2018,300,304.6,296.5,300.99,4481729
26/09/2018,301.91,313.89,301.1093,309.58,7843216
27/09/2018,312.9,314.96,306.91,307.52,8509084
28/09/2018,270.26,278,260.555,264.77,33649694
01/10/2018,305.77,311.44,301.05,310.7,21777597
02/10/2018,313.95,316.84,299.15,301.02,11743511
03/10/2018,303.33,304.6,291.57,294.8,7994988
04/10/2018,293.95,294,277.67,281.83,9814212
05/10/2018,274.65,274.88,260,261.95,17944537
08/10/2018,264.52,267.7599,249,250.56,13472653
09/10/2018,255.25,266.77,253.3,262.8,12060574
10/10/2018,264.61,265.51,247.77,256.88,12815278
11/10/2018,257.53,262.25,249.03,252.23,8167738
12/10/2018,261,261.99,252.01,258.78,7125520
15/10/2018,259.06,263.28,254.5367,259.59,6199965
16/10/2018,265.7,277.375,262.24,276.59,9526401
17/10/2018,282.4,282.7,265.8032,271.78,8655542
18/10/2018,269.29,271,263,263.91,5421184
19/10/2018,267.39,269.66,253.5,260,9375549
22/10/2018,260.68,261.86,252.59,260.95,5600260
23/10/2018,263.87,297.93,262.1,294.14,18786789
24/10/2018,301.05,304.44,285.73,288.5,20058258
25/10/2018,317.22,321,301.01,314.86,20840724
26/10/2018,308.25,339.9,306.65,330.9,27425520
29/10/2018,337.47,347.16,326.5,334.85,14486027
30/10/2018,328.39,337.8999,322.26,329.9,9126704
31/10/2018,332.54,342,329.1,337.32,7624348
01/11/2018,338.26,347.84,334.725,344.28,8000132
02/11/2018,343.74,349.2,340.91,346.41,7807971
05/11/2018,340.5,343.955,330.14,341.4,7831048
06/11/2018,339.07,348.8,336.09,341.06,6762889
07/11/2018,343.34,351.18,340.8,348.16,7374522
08/11/2018,348.5,357.5755,348.44,351.4,7090674
09/11/2018,349,354,345.23,350.51,5098846
12/11/2018,348.37,349.78,330.34,331.28,6941523
13/11/2018,333.16,344.7,332.2,338.73,5448597
14/11/2018,342.7,347.11,337.15,344,5040287
15/11/2018,342.33,348.58,339.04,348.44,4625719
16/11/2018,345.19,355.7,345.1201,354.31,7206191
19/11/2018,356.34,366.75,352.88,353.47,9708871
20/11/2018,341.75,349.8,333.55,347.49,8004709
21/11/2018,352,353.1,337.3995,338.19,4686808
23/11/2018,334.345,337.5,325.55,325.83,4202642
26/11/2018,325,346.22,325,346,7992141
27/11/2018,340.05,346.96,335.5,343.92,6358300
28/11/2018,345.99,348.28,342.21,347.87,4127578
29/11/2018,347,347.5,339.55,341.17,3080724
30/11/2018,341.83,351.6,338.2648,350.48,5628895
03/12/2018,360,366,352,358.49,8306511
04/12/2018,356.05,368.68,352,359.7,8461945
06/12/2018,356.01,367.38,350.76,363.06,7842508
07/12/2018,369,379.49,357.65,357.965,11511177
10/12/2018,360,365.98,353.12,365.15,6613455
11/12/2018,369.91,372.1689,360.23,366.76,6308769
12/12/2018,369.42,371.91,365.16,366.6,5027048
13/12/2018,370.15,377.44,366.75,376.79,7365854
14/12/2018,375,377.87,364.33,365.71,6337555
17/12/2018,362,365.7,343.88,348.42,7674008
18/12/2018,350.54,351.55,333.69,337.03,7099999
19/12/2018,337.6,347.01,329.74,332.97,8274181
20/12/2018,327.0535,330.29,311.869,315.38,9071858
21/12/2018,317.4,323.47,312.44,319.77,7928465
24/12/2018,313.5,314.5,295.195,295.39,5559913
26/12/2018,300,326.97,294.09,326.09,8163138
27/12/2018,319.84,322.1717,301.5,316.13,8575133
28/12/2018,323.1,336.24,318.41,333.87,9938992
31/12/2018,337.79,339.21,325.26,332.8,6302338
02/01/2019,306.1,315.13,298.8,310.12,11658648
03/01/2019,307,309.4,297.38,300.36,6965184
04/01/2019,306,318,302.73,317.69,7394116
07/01/2019,321.72,336.74,317.7508,334.96,7551225
08/01/2019,341.96,344.01,327.02,335.35,7008516
09/01/2019,335.5,343.5025,331.47,338.53,5432945
10/01/2019,334.4,345.39,331.79,344.97,6056354
11/01/2019,342.09,348.41,338.77,347.26,5039052
14/01/2019,342.38,342.5,334,334.4,5247284
15/01/2019,335,348.8,334.5,344.43,6056590
16/01/2019,344.78,352,343.5,346.05,4691739
17/01/2019,346.21,351.5,344.15,347.31,3676733
18/01/2019,323,327.1297,299.7301,302.26,24150763
22/01/2019,304.82,308,295.5,298.92,12066741
23/01/2019,292.5,294.5,281.69,287.59,12529993
24/01/2019,283.03,293.68,279.2831,291.51,8012155
25/01/2019,294.39,298.5195,289.55,297.04,7258078
28/01/2019,292.91,297.46,287.75,296.38,6423279
29/01/2019,295.27,298.5566,291.8,297.46,4621692
30/01/2019,300.45,309,298.49,308.77,11250318
31/01/2019,301,311.5636,294,307.02,12569245
01/02/2019,305.42,316.1,303.5,312.21,7283441
04/02/2019,312.98,315.3,301.88,312.89,7352082
05/02/2019,312.49,322.44,312.2494,321.35,6742765
06/02/2019,319.59,324.24,315.624,317.22,5038546
07/02/2019,313.3,314.7,303,307.51,6520611
08/02/2019,306.83,307.445,298.5,305.8,5844212
11/02/2019,311.6,318.6,310.5,312.84,7129713
12/02/2019,316.2,318.19,309.62,311.81,5517570
13/02/2019,312.35,312.75,305.57,308.17,5141617
14/02/2019,303.38,306.77,301,303.77,5200832
15/02/2019,304.5,308,303.9,307.88,3904947
19/02/2019,306.56,311.5442,305.47,305.64,4168443
20/02/2019,304.41,306.3,299,302.56,7142117
21/02/2019,301.81,303.2399,290.5,291.23,8909182
22/02/2019,294.49,296.5,292.1,294.71,5740558
25/02/2019,297.91,302.9044,297.0005,298.77,6626522
26/02/2019,292.22,302.01,288.7701,297.86,8582535
27/02/2019,301.78,316.295,300.55,314.74,11183908
28/02/2019,318.92,320,310.81,319.88,10520653
01/03/2019,306.94,307.13,291.9,294.79,22911375
04/03/2019,298.12,299,282.78,285.36,17096818
05/03/2019,282,284,270.1,276.54,18764740
06/03/2019,276.48,281.5058,274.39,276.24,10335485
07/03/2019,278.84,284.7,274.25,276.59,9442483
08/03/2019,276.91,285.59,275.89,284.14,8819625
11/03/2019,283.52,291.28,280.5,290.92,7392278
12/03/2019,286.49,288.07,281.06,283.36,7504137
13/03/2019,283.9,291.99,282.7,288.96,6844719
14/03/2019,292.45,295.39,288.29,289.96,6924225
15/03/2019,283.51,283.7244,274.4,275.43,14785531
18/03/2019,276,278.05,267.3,269.49,10280980
19/03/2019,267.5,273.3,263.46,267.47,11800630
20/03/2019,269.69,274.97,266.3,273.6,6908224
21/03/2019,272.6,276.45,268.45,274.02,5900217
22/03/2019,272.58,272.8,264,264.53,8745609
25/03/2019,259.71,263.18,254.46,260.42,10215029
26/03/2019,264.44,270.26,264.43,267.77,7350948
27/03/2019,268.75,275.37,268.1838,274.83,8779166
28/03/2019,277.16,280.33,275.1,278.62,6774093
29/03/2019,278.7,280.16,274.5,279.86,5991338
01/04/2019,282.62,289.2,281.281,289.18,8110439
02/04/2019,288.3,289.44,283.88,285.88,5478940
03/04/2019,287.32,296.17,287.17,291.81,7929864
04/04/2019,261.89,271.2,260.59,267.78,23720729
05/04/2019,269.86,276.1,266.11,274.96,13038257
08/04/2019,277.69,281.16,270.44,273.2,10410436
09/04/2019,271.65,275,269.61,272.31,5904031
10/04/2019,276.74,278.38,272.8925,276.06,7061314
11/04/2019,268.3,270.5,265.6,268.42,9835927
12/04/2019,270.22,271.95,266.83,267.7,6706771
15/04/2019,268.63,268.88,258.63,266.38,10038579
16/04/2019,265.75,275,264.72,273.36,7272930
17/04/2019,274.75,274.79,268.535,271.23,5126468
18/04/2019,271.23,274.84,269.75,273.26,5876325
22/04/2019,269,269.68,262.48,262.75,12147141
23/04/2019,260.15,265.6,255.75,263.9,10943859
24/04/2019,263.85,265.32,258,258.66,10727454
25/04/2019,255,259,246.07,247.63,21849393
26/04/2019,246.5,246.68,231.13,235.14,22360709
29/04/2019,235.86,243.98,232.17,241.47,16714476
30/04/2019,242.06,244.21,237,238.69,9464628
01/05/2019,238.85,240,231.5,234.01,10704354
02/05/2019,245.52,247.13,237.72,244.1,18159339
03/05/2019,243.86,256.61,243.49,255.03,23706771
06/05/2019,250.02,258.3499,248.5,255.34,10833943
07/05/2019,256.8,257.21,245.1,247.06,10131408
08/05/2019,246.94,250.599,244.2,244.84,6176440
09/05/2019,242,243.68,236.9434,241.98,6711382
10/05/2019,239.75,241.99,236.02,239.52,7008336
13/05/2019,232.01,232.47,224.5,227.01,10834796
14/05/2019,229.3,234.5,228,232.31,7252412
15/05/2019,229.32,232.44,225.25,231.95,7295976
16/05/2019,229.49,231,226.5,228.33,7483273
17/05/2019,221.96,222.24,208.92,211.03,17786666
20/05/2019,202.8,206,195.25,205.36,20526195
21/05/2019,197.76,207.4,196.04,205.08,18003899
22/05/2019,199.1,203.94,191.78,192.73,18685187
23/05/2019,194.34,199.465,186.22,195.49,26547142
24/05/2019,199.83,199.98,188.7505,190.63,14136572
28/05/2019,191.2,195,187.85,188.7,10312901
29/05/2019,187.1,192.39,185.0401,189.86,11968638
30/05/2019,188.75,192.255,187.02,188.22,7926475
31/05/2019,185.1,189.9204,184.1,185.16,10406732
03/06/2019,185.51,186.68,176.9919,178.97,13064410
04/06/2019,181.1,193.98,179.61,193.6,13807522
05/06/2019,198.68,201.2782,191.8486,196.59,13510756
06/06/2019,204.44,211,201.8,205.95,20242151
07/06/2019,205,210.8438,203.499,204.5,16003527
10/06/2019,210.25,216.94,209.01,212.88,10585039
11/06/2019,219.1435,220.9,213.5,217.1,11653537
12/06/2019,222.95,223.38,209,209.26,15197544
13/06/2019,210.38,214.9,207.5103,213.91,8168260
14/06/2019,211.25,216.65,210.4,214.92,7433402
17/06/2019,215.48,227,214.27,225.03,12316803
18/06/2019,228.72,234.74,222.56,224.74,12715788
19/06/2019,225.11,227.77,221.06,226.43,6575135
20/06/2019,223,226.9,216.35,219.62,11863462
21/06/2019,216.22,222.18,215.5,221.86,8202078
24/06/2019,223.24,225.86,221.02,223.64,5750771
25/06/2019,224.39,225.34,219.49,219.76,6182071
26/06/2019,220.31,227.23,218.1,219.27,8507208
27/06/2019,219.45,222.9,217.35,222.84,6339710
28/06/2019,220.99,225.17,220.8,223.46,6851384
01/07/2019,230.21,233.0995,226.28,227.17,8237964
02/07/2019,228.89,229.15,222.22,224.55,9259027
03/07/2019,239.39,241.57,234.51,234.9,14201148
05/07/2019,234.57,235.45,230.8,233.1,7065738
08/07/2019,231.24,232.25,228.66,230.34,5880542
09/07/2019,228.97,231,227.28,230.06,6190835
10/07/2019,234.15,238.94,233.14,238.92,9145736
11/07/2019,238.14,241.5,235.8,238.6,7514430
12/07/2019,239.75,245.38,239.71,245.08,9200521
